wellID	condition	group	media	sugar	concentration	supplement	expID	date	contamination	pH	inoculation_growth_time	plate_growth_time	species	strain	strain_origin_date	passage	lab_person	time	OD600
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.75	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.25	-0.006666666666666682
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.25	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.75	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.75	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.75	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.5	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.5	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.75	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.5	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23.5	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.25	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.25	-0.016666666666666663
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.75	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.75	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15	-0.03666666666666668
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.75	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.5	-0.026666666666666672
C1	BMAA_l_lac	BMAA_l_lac	BMAA	l_lactate	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14	-0.03666666666666668
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	10.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.75	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	8	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	3.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	11.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	17.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	1	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.25	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	5.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	12.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	22	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.5	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	21.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	2.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.25	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	0.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	23	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.5	0.006666666666666682
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	19.75	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	13	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	15.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	9.25	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	6	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	18.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	16.5	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	7.5	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	4.75	-0.003333333333333327
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	20	0.016666666666666663
C10	BMAA	BMAA	BMAA	NA	35	NA	BMAA_plate3_upd_conc	2025-08-26T00:00:00Z	NA	7	48	24	A. hadrus	CM06_29	2025-08-08T00:00:00Z	2	MS	14.75	0.016666666666666663
